employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status,rejection_reason,rejected_at
2319,Mark,fuentes,mark.fuentes@company.com,2020-07-06,"Psychologist, sport and exercise",MARKETING,105000,,MARKETING,DOMINICTON,NH,26029,1966-12-02,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2320,diamond,anthony,diamond.anthony@corp,2025-01-15,"Research officer, government",IT,45000,3129,IT,PORT MARK,NM,89602,1990-01-29,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2329,richard,WILLIAMSON,richard.williamson@company.com,2021-03-29,Chief Financial Officer,IT,62100,,N/A,TINABERG,IL,05666,1976-09-21,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2340,Bradley,Murray,bradley.murray@corp,2020-03-02,Passenger transport manager,N/A,65000,9090,N/A,WEST MICHAELCHESTER,AL,31063,1970-06-15,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2341,Paul,ELLISON,paul.ellison@company.,2023-10-15,Forest/woodland manager,IT,65000,2057,IT,FRAZIERSTAD,AL,64024,1998-11-29,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2343,Aaron,NELSON,aaron.nelson@analytics,2020-04-22,Theatre manager,MARKETING,62100,9032,N/A,NEW NICHOLE,AK,58268,1987-03-26,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2344,sandra,small,SANDRA.SMALL@TECH.COM,2023-08-26,Tree surgeon,IT,85000,,IT,BRIANSTAD,CA,45703,2000-12-28,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2346,Anne,BENNETT,anne.bennett@analytics,2024-02-03,Politician's assistant,HR,75000,5032,HR,PORT JOHN,IA,00821,1983-08-03,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2351,manuel,Henry,manuel.henry@corp.com,2019-12-08,Translator,ANALYTICS,95000,,ANALYTICS,ADAMSCHESTER,MS,59671,1972-09-10,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2353,jack,GIBSON,jack.gibson@analytics.com,2023-10-04,Therapeutic radiographer,IT,225000,,IT,WILSONLAND,PR,87774,1998-02-09,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2355,kristin,AVILA,kristin.avila@tech.com,2027-09-01,"Designer, textile",MARKETING,75000,,N/A,ANTHONYMOUTH,AK,14674,2004-10-06,Active,"INVALID_MANAGER_ID, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
2359,Kelly,acosta,kelly.acosta@company.,2023-03-09,Meteorologist,IT,95000,,IT,DAVISBOROUGH,NH,79988,1996-08-20,Active,"INVALID_EMAIL, INVALID_MANAGER_ID",2026-02-18 16:09:27.882563
2361,PAUL,MORRIS,PAUL.MORRIS@COMPANY.COM,2020-02-29,"Engineer, technical sales",N/A,,9027,N/A,JOHNSIDE,PW,21038,1971-09-26,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
2362,jesus,Smith,jesus.smith@analytics.com,2020-03-07,"Designer, jewellery",ANALYTICS,225000,,N/A,N/A,WY,15129,1976-09-16,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2363,Vanessa,hughes,VANESSA.HUGHES@CORP.COM,2023-02-17,Commercial art gallery manager,HR,,5021,HR,PORT JUSTINVILLE,KY,20478,1990-06-08,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
2364,michele,wagner,MICHELE.WAGNER@TECH.COM,2021-03-23,Commercial art gallery manager,SALES,90000,,SALES,EAST TIMOTHY,DC,21081,1981-07-19,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2365,walter,woods,walter.woods@company,2022-01-11,Quantity surveyor,N/A,62100,5074,N/A,ALEXACHESTER,NE,30633,1987-09-23,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2367,jennifer,sanchez,JENNIFER.SANCHEZ@ANALYTICS.COM,2025-07-17,Data scientist,ANALYTICS,,,ANALYTICS,N/A,OH,97313,1975-05-14,Active,"INVALID_MANAGER_ID, INVALID_SALARY",2026-02-18 16:09:27.882563
2373,andrew,HANSEN,ANDREW.HANSEN@TECH.COM,2023-08-19,Secretary/administrator,ANALYTICS,,5077,ANALYTICS,LAKE JENNIFER,DC,78756,1998-10-22,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
2378,melanie,Anderson,melanie.anderson@company.,2020-07-04,"Psychologist, forensic",SALES,90000,,SALES,PORT EMILY,FL,81990,1974-08-02,Active,"INVALID_EMAIL, INVALID_MANAGER_ID",2026-02-18 16:09:27.882563
2379,shannon,Cole,shannon.cole@company.com,2025-01-05,Administrator,IT,55000,,IT,NEW STEVENMOUTH,AL,99408,1978-12-25,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2380,AARON,HUNT,aaron.hunt@company.com,2020-03-04,Museum/gallery curator,SALES,85000,,SALES,WEST JULIE,MT,29875,1974-09-30,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2387,Thomas,torres,thomas.torres@tech.com,2021-04-30,Medical illustrator,IT,95000,,IT,N/A,AL,76441,2002-10-24,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2388,JACOB,MANNING,jacob.manning@company.,2025-01-25,"Engineer, electronics",IT,55000,9045,IT,PATRICKBOROUGH,RI,11267,1966-07-01,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2390,lisa,rodriguez,LISA.RODRIGUEZ@ENTERPRISE.COM,2019-06-11,Microbiologist,HR,,2072,N/A,WEST KATHERINE,NH,46577,1977-12-16,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
2391,raymond,DAVIDSON,RAYMOND.DAVIDSON@CORP.COM,2020-09-30,IT trainer,IT,,5052,IT,HUERTACHESTER,NE,50837,1968-01-19,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
2393,ANGELA,conway,angela.conway@analytics.com,2021-11-19,Contractor,MARKETING,85000,,MARKETING,PORT MONICAVIEW,CA,82438,2003-05-11,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2400,Lisa,simmons,lisa.simmons@analytics.com,2020-01-06,Counsellor,N/A,55000,,N/A,N/A,VI,12464,1967-06-11,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2403,Donald,Walker,donald.walker@tech.com,2022-11-07,"Merchandiser, retail",MARKETING,90000,,MARKETING,N/A,OR,29154,1984-10-21,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2404,tonya,jackson,tonya.jackson@company,2024-01-13,"Pharmacist, community",HR,90000,5071,HR,NEW SAMANTHASHIRE,PW,89200,1981-09-19,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2406,Amber,JONES,amber.jones@analytics.com,2023-06-09,"Scientist, research (physical sciences)",IT,85000,,IT,NORTH THERESAHAVEN,CO,69322,1983-09-29,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2407,JEREMY,VASQUEZ,jeremy.vasquez@corp,2021-04-12,Press photographer,SALES,90000,2096,N/A,SHARONHAVEN,VI,27656,1977-06-28,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2409,jake,reyes,jake.reyes@corp.com,2021-03-19,"Education officer, environmental",IT,85000,,N/A,LAKE RICHARD,IL,32979,1971-08-05,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2410,frank,GONZALES,frank.gonzales@analytics,2020-02-24,Educational psychologist,SALES,85000,9032,SALES,SOUTH RICHARDBERG,NM,96471,1986-09-26,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2413,GREGORY,BAKER,gregory.baker@tech.,2023-01-09,Copy,IT,65000,9044,IT,JEFFREYMOUTH,MT,19043,1975-08-03,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2416,ERIC,terry,ERIC.TERRY@TECH.COM,2024-07-07,Press photographer,HR,75000,,HR,DUSTINBURGH,TN,36101,1968-12-01,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2418,veronica,MADDEN,veronica.madden@enterprise.com,2021-01-03,Research scientist (medical),SALES,65000,,SALES,ROBERTSBURY,AK,33786,1969-10-19,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2419,Paula,PERRY,paula.perry@corp,2021-10-04,Archaeologist,IT,,9043,IT,ROBERTMOUTH,NV,24435,1967-12-04,Active,"INVALID_EMAIL, INVALID_SALARY",2026-02-18 16:09:27.882563
2422,April,BANKS,april.banks@analytics,2023-05-04,IT consultant,IT,90000,9068,IT,N/A,MN,79132,1981-08-11,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2429,sarah,wu,SARAH.WU@COMPANY.COM,2021-05-24,General practice doctor,SALES,105000,,SALES,NORTH JULIANSHIRE,NJ,59424,1994-08-18,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2433,elizabeth,MACIAS,elizabeth.macias@enterprise.com,2021-10-17,Artist,MARKETING,85000,,MARKETING,AMANDABURGH,HI,15606,2003-08-26,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2435,John,Jordan,john.jordan@company.com,2020-09-11,Radio producer,IT,,,IT,ANGELAFURT,MH,19276,1985-07-22,Active,"INVALID_MANAGER_ID, INVALID_SALARY",2026-02-18 16:09:27.882563
2437,KIMBERLY,ellis,KIMBERLY.ELLIS@ANALYTICS.COM,2021-06-03,Quarry manager,HR,105000,,HR,HARDINSTAD,GU,97105,1994-08-19,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2443,Felicia,KNIGHT,felicia.knight@tech.com,2024-01-02,Drilling engineer,IT,90000,,IT,EAST DANIEL,VT,86570,2004-01-13,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2449,CARLOS,Rodriguez,carlos.rodriguez@analytics.com,2022-11-15,Veterinary surgeon,N/A,,2033,N/A,PORT MIGUELPORT,MH,13889,2002-10-29,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
2450,JOHN,fuller,john.fuller@analytics.com,2024-06-11,Air broker,SALES,,3085,SALES,N/A,ID,73432,1994-06-23,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
2453,sara,STONE,sara.stone@enterprise.com,2021-06-16,"Administrator, education",N/A,75000,,N/A,WEST DANIEL,PW,62815,2001-11-24,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2457,samuel,welch,samuel.welch@company.com,2020-05-31,Learning mentor,IT,105000,,N/A,N/A,CO,59773,1972-08-05,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2461,MARY,Sanchez,mary.sanchez@corp.com,2021-11-30,Medical technical officer,IT,45000,,IT,SOUTH OLIVIAVIEW,CT,48143,1992-05-22,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2465,patricia,murray,patricia.murray@corp.com,2024-05-01,Multimedia programmer,HR,,,HR,EAST VALERIE,AZ,07506,2003-04-30,Active,"INVALID_MANAGER_ID, INVALID_SALARY",2026-02-18 16:09:27.882563
2474,Steven,White,steven.white@analytics.com,2020-03-31,Chartered accountant,N/A,,2082,N/A,DAWNTON,AZ,61027,1992-03-20,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
2475,andrew,VALENTINE,andrew.valentine@company.com,2023-05-02,Careers information officer,IT,,2056,N/A,N/A,AZ,79573,2000-07-27,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
2481,pamela,Hernandez,pamela.hernandez@tech.com,2026-06-01,Seismic interpreter,IT,65000,9042,IT,N/A,MS,75375,1973-02-22,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
2483,WILLIAM,Ayers,william.ayers@enterprise.com,2021-10-20,"Administrator, arts",SALES,105000,,SALES,ALEXANDERMOUTH,TN,35163,1998-08-22,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2486,Emma,johnson,emma.johnson@analytics,2025-03-12,Logistics and distribution manager,IT,,5058,IT,NORTH JOHNBERG,FM,55471,1992-08-10,Active,"INVALID_EMAIL, INVALID_SALARY",2026-02-18 16:09:27.882563
2488,kathleen,Archer,kathleen.archer@tech.,2025-06-05,Operational investment banker,IT,62100,2019,IT,N/A,PR,81814,1996-02-04,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2489,Donald,DOMINGUEZ,donald.dominguez@analytics.com,2021-01-11,Retail buyer,N/A,74000,,N/A,WEST LOUISTOWN,GA,66164,1976-02-22,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2497,Taylor,Franklin,taylor.franklin@company.com,2024-09-09,"Accountant, chartered public finance",HR,45000,,HR,HERNANDEZBOROUGH,OR,65076,1971-01-26,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2501,ANTONIO,Mathis,antonio.mathis@corp.com,2027-12-23,Interior and spatial designer,HR,95000,5040,HR,N/A,WI,87644,1997-03-22,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
2505,Lauren,HORNE,lauren.horne@enterprise.com,2020-09-11,Waste management officer,IT,90000,,IT,SOUTH NATALIE,MP,64575,2003-11-02,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2507,BRIAN,Jackson,brian.jackson@company,2023-10-28,Homeopath,HR,62100,3054,HR,PORT KRISTINE,DC,98818,1975-06-17,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2509,joseph,BROWN,joseph.brown@corp,2020-04-12,Printmaker,IT,,9072,IT,WEST LISA,CT,34204,1967-10-10,Active,"INVALID_EMAIL, INVALID_SALARY",2026-02-18 16:09:27.882563
2511,brittany,Newton,brittany.newton@company.com,2023-07-01,Biomedical engineer,HR,,9039,N/A,SOUTH STACYFORT,TN,52177,1979-06-23,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
2515,Rodney,SMALL,rodney.small@company,2027-03-31,"Buyer, retail",SALES,74000,5011,SALES,VALDEZLAND,NH,34194,1978-04-19,Active,"INVALID_EMAIL, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
2520,Christina,hodges,christina.hodges@company.com,2025-01-01,Housing manager/officer,IT,85000,,IT,LAKE BRIAN,PW,51155,2000-04-08,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2526,MATTHEW,CRUZ,matthew.cruz@analytics.com,2020-11-18,"Designer, multimedia",HR,62100,,N/A,HILLMOUTH,VA,91695,1970-07-05,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2530,Tamara,reeves,tamara.reeves@analytics,2024-10-23,Clinical embryologist,IT,105000,3145,IT,WEST JOHNSIDE,WV,78808,1966-12-05,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2533,APRIL,Gibson,april.gibson@corp,2020-09-17,Operational researcher,N/A,95000,3128,N/A,JAMESBURGH,MD,54305,2002-12-17,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2536,nicole,SALINAS,NICOLE.SALINAS@ANALYTICS.COM,2024-09-01,Rural practice surveyor,IT,,5055,N/A,N/A,WA,70818,2003-07-31,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
2538,scott,Willis,SCOTT.WILLIS@ANALYTICS.COM,2020-05-19,Psychiatrist,N/A,105000,,N/A,NORTH ROBERTCHESTER,DE,10368,1999-07-10,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2540,selena,Daniels,selena.daniels@company,2024-05-31,"Programmer, systems",SALES,225000,,N/A,SOUTH REBECCAVIEW,PW,53592,1965-02-23,Active,"INVALID_EMAIL, INVALID_MANAGER_ID",2026-02-18 16:09:27.882563
2541,CHAD,COLE,CHAD.COLE@ENTERPRISE.COM,2021-12-31,Product/process development scientist,IT,105000,,IT,MEGANMOUTH,GA,45226,1976-01-25,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2543,ANDREW,Hayes,andrew.hayes@analytics,2020-11-12,Fashion designer,HR,225000,9088,HR,N/A,CA,61558,1987-08-05,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2546,lance,Griffin,lance.griffin@enterprise.com,2027-04-01,Learning mentor,IT,225000,5056,IT,MICHELLEPORT,OR,69841,1998-10-23,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
2547,TARA,keller,TARA.KELLER@COMPANY.COM,2024-04-07,"Geneticist, molecular",IT,,9074,IT,LAKE CHRISTOPHER,MD,13708,2000-03-05,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
2550,joshua,MORALES,joshua.morales@analytics.com,2024-08-15,Community development worker,IT,55000,,IT,N/A,MA,08058,1969-01-17,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2552,John,bass,john.bass@enterprise.com,2021-03-21,"Buyer, industrial",IT,90000,,IT,REBECCABURGH,NC,55199,1967-02-04,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2553,Daniel,Kline,daniel.kline@company.com,2024-01-20,Education administrator,HR,85000,,HR,WARRENMOUTH,FL,53386,1985-05-22,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2555,ashlee,AVILA,ashlee.avila@tech.com,2020-09-05,Land,HR,95000,,HR,DAVIDSHIRE,AZ,11702,1990-01-26,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2556,VERNON,coleman,vernon.coleman@company.com,2027-09-26,Dispensing optician,MARKETING,225000,,MARKETING,SOUTH DALE,AK,90452,1968-06-06,Active,"INVALID_MANAGER_ID, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
2563,Victoria,Walker,victoria.walker@analytics.com,2020-06-22,Insurance claims handler,SALES,55000,,SALES,EAST JAMES,MH,87647,1989-08-13,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2565,MICHELLE,RAYMOND,michelle.raymond@corp.com,2024-11-03,Cabin crew,N/A,90000,,N/A,LAKE ROBINTOWN,NV,45837,1965-12-18,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2566,JOHN,wilson,JOHN.WILSON@COMPANY.COM,2023-10-19,Meteorologist,N/A,74000,,N/A,GUTIERREZSHIRE,CT,63437,1978-05-05,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2568,christine,TORRES,christine.torres@tech.,2025-01-26,"Geneticist, molecular",N/A,95000,9083,N/A,WEST JOHNSTAD,AK,27311,1986-05-19,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2569,rodney,jones,rodney.jones@corp.com,2024-11-25,"Librarian, academic",IT,45000,,IT,LAKE KAREN,AK,61442,1984-07-02,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2571,Crystal,Sims,CRYSTAL.SIMS@COMPANY.COM,2020-05-17,Systems developer,N/A,85000,,N/A,PORT VICKIE,TX,87408,1972-03-20,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2573,MATTHEW,HOWARD,matthew.howard@tech.com,2025-02-02,Systems analyst,N/A,,,N/A,NORTH ANNE,DE,86873,1976-12-15,Active,"INVALID_MANAGER_ID, INVALID_SALARY",2026-02-18 16:09:27.882563
2575,ALEXIS,singh,ALEXIS.SINGH@ANALYTICS.COM,2026-09-28,Politician's assistant,MARKETING,105000,2032,N/A,JAREDSHIRE,MA,37810,1985-08-25,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
2576,carolyn,GRANT,carolyn.grant@analytics.com,2022-01-23,Rural practice surveyor,IT,75000,,IT,NORTH PAULASHIRE,OK,10476,1966-01-15,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2577,Christopher,VILLA,christopher.villa@corp,2022-03-05,Marine scientist,HR,65000,3104,HR,MICHAELMOUTH,WI,32154,1992-03-01,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2580,Brenda,Lopez,brenda.lopez@analytics.com,2027-05-02,Armed forces operational officer,IT,55000,2000,IT,JENNAFURT,OR,85620,1975-01-26,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
2582,Tiffany,Whitney,tiffany.whitney@tech.com,2024-03-08,Company secretary,HR,90000,,HR,FRIEDMANTON,NY,70342,1979-11-16,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2584,Nathan,MEZA,nathan.meza@enterprise.com,2022-01-28,Oncologist,HR,74000,,HR,JILLMOUTH,NJ,18203,1976-11-23,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2589,HEATHER,Hudson,heather.hudson@company.com,2025-01-26,"Therapist, music",ANALYTICS,,2001,ANALYTICS,BRADLEYTOWN,PW,99498,1975-06-15,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
2592,Brian,taylor,brian.taylor@analytics.com,2024-05-29,"Engineer, automotive",MARKETING,,3146,MARKETING,NATASHASHIRE,ME,67187,1976-01-16,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
2593,NICHOLAS,Pena,nicholas.pena@analytics.com,2021-01-16,Paediatric nurse,SALES,90000,,SALES,RAMIREZTON,MN,49136,1982-05-25,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2594,Kristy,owens,KRISTY.OWENS@COMPANY.COM,2021-05-16,"Psychotherapist, dance movement",HR,62100,,HR,PETERSONMOUTH,OK,87126,1968-03-13,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2595,STEPHEN,PADILLA,stephen.padilla@corp.com,2021-03-08,Information systems manager,HR,90000,,HR,EAST GLORIA,IN,98083,1967-04-08,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2601,BERNARD,brown,bernard.brown@tech.com,2027-06-29,Academic librarian,MARKETING,95000,5085,MARKETING,LUISSHIRE,WI,44784,1991-12-17,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
2608,ruben,williams,ruben.williams@company.com,2025-12-05,"Psychologist, counselling",IT,45000,,IT,AMBERBERG,SC,23370,1984-01-17,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2611,Jeffery,Mitchell,jeffery.mitchell@tech.com,2021-07-11,"Engineer, technical sales",MARKETING,105000,,MARKETING,N/A,KY,06948,2003-04-20,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2613,SUZANNE,joseph,suzanne.joseph@enterprise.com,2021-05-04,Illustrator,IT,75000,,IT,DAVIDFORT,VI,83831,1975-03-24,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2618,john,Patterson,john.patterson@company,2022-11-16,Farm manager,MARKETING,95000,2089,MARKETING,ZIMMERMANVIEW,AS,73090,2002-06-06,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2619,Shawn,ramos,shawn.ramos@enterprise.com,2027-03-03,Editorial assistant,MARKETING,95000,2093,MARKETING,LAKE AMY,PA,05827,1984-04-21,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
2620,SARAH,watson,sarah.watson@tech.com,2019-11-22,Retail buyer,N/A,,2040,N/A,TUCKERVIEW,ND,69050,1991-05-03,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
2621,william,MCCARTHY,WILLIAM.MCCARTHY@ANALYTICS.COM,2022-07-28,"Loss adjuster, chartered",N/A,74000,,N/A,WEST OSCARLAND,WV,26007,1980-02-15,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2623,ROBERT,SMITH,robert.smith@analytics,2020-03-06,Commercial art gallery manager,HR,62100,,HR,NEW JERRYMOUTH,NH,94181,1968-10-10,Active,"INVALID_EMAIL, INVALID_MANAGER_ID",2026-02-18 16:09:27.882563
2624,Ronnie,Russo,ronnie.russo@tech.,2023-10-11,"Scientist, research (maths)",IT,45000,3088,IT,SABRINAVILLE,MI,56046,1985-07-07,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2626,Jasmine,huff,jasmine.huff@enterprise.com,2023-12-15,Musician,SALES,105000,,SALES,LAKE BRIANBURGH,OK,00643,1999-07-23,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2627,DESIREE,CURTIS,desiree.curtis@corp,2020-11-21,"Therapist, nutritional",ANALYTICS,,2043,N/A,VERONICACHESTER,TX,99672,2004-09-09,Active,"INVALID_EMAIL, INVALID_SALARY",2026-02-18 16:09:27.882563
2630,Kenneth,LOPEZ,kenneth.lopez@corp.com,2021-12-02,"Horticulturist, commercial",ANALYTICS,45000,,ANALYTICS,NORTH JOHNFORT,WI,88826,1975-08-27,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2631,sydney,Pham,sydney.pham@company.com,2021-03-25,Museum education officer,ANALYTICS,65000,,ANALYTICS,EAST CHAD,KS,86662,1968-07-23,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2634,Julia,escobar,JULIA.ESCOBAR@CORP.COM,2021-03-27,Probation officer,IT,,9022,IT,N/A,MN,43503,1984-01-10,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
2639,ANTHONY,MARTINEZ,anthony.martinez@tech.com,2021-02-10,Health and safety adviser,IT,,,IT,N/A,AZ,08445,1965-05-23,Active,"INVALID_MANAGER_ID, INVALID_SALARY",2026-02-18 16:09:27.882563
2641,STEPHANIE,cox,stephanie.cox@tech.com,2027-07-25,Multimedia specialist,MARKETING,95000,,N/A,WEST DAVIDTOWN,MI,85177,1976-10-24,Active,"INVALID_MANAGER_ID, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
2642,CODY,Middleton,cody.middleton@enterprise.com,2023-07-14,Archivist,N/A,65000,,N/A,NORTH KYLE,IN,55278,1966-08-19,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2643,Andrew,ROGERS,andrew.rogers@analytics,2021-03-14,Electrical engineer,HR,75000,5034,HR,SCOTTFORT,DC,89912,2000-08-06,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
2645,debra,james,debra.james@company.com,2021-03-24,"Merchandiser, retail",MARKETING,105000,,MARKETING,JONESPORT,PR,96088,1988-10-20,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2647,GREGORY,morales,gregory.morales@corp,2020-10-25,Community pharmacist,HR,,9087,HR,SAMANTHACHESTER,CO,77600,1977-10-21,Active,"INVALID_EMAIL, INVALID_SALARY",2026-02-18 16:09:27.882563
2648,ANTONIO,ANDERSON,antonio.anderson@company.com,2021-06-07,Publishing copy,HR,,,HR,ANDERSONVILLE,TN,51122,1986-03-29,Active,"INVALID_MANAGER_ID, INVALID_SALARY",2026-02-18 16:09:27.882563
2649,GREGORY,VILLEGAS,GREGORY.VILLEGAS@ENTERPRISE.COM,2021-09-06,Brewing technologist,MARKETING,90000,,MARKETING,SAMUELTOWN,OK,26680,1978-08-09,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2653,Paul,morse,paul.morse@company.com,2024-12-15,Editorial assistant,IT,65000,,IT,JOHNSONVIEW,TX,24451,1987-01-28,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2655,JAMES,ADAMS,james.adams@company.com,2021-01-15,"Research officer, trade union",ANALYTICS,62100,,ANALYTICS,THOMPSONHAVEN,IN,38219,1984-01-01,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2659,lori,young,lori.young@tech.com,2024-03-29,"Programme researcher, broadcasting/film/video",ANALYTICS,,2031,ANALYTICS,PORT JASONSTAD,VT,35579,1999-11-08,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
2660,Donna,Gonzalez,DONNA.GONZALEZ@ENTERPRISE.COM,2023-07-19,Cabin crew,IT,95000,,IT,NORTH SHEILA,TX,42276,1988-06-28,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
2662,patty,williams,patty.williams@tech.com,2021-09-14,"Engineer, mining",MARKETING,,,MARKETING,BURNSTON,ND,51418,1973-02-28,Active,"INVALID_MANAGER_ID, INVALID_SALARY",2026-02-18 16:09:27.882563
