employee_id,first_name,last_name,full_name,email,email_domain,hire_date,job_title,department,salary,salary_band,manager_id,address,city,state,zip_code,birth_date,age,tenure_years,status
2442,Ryan,Mitchell,Ryan Mitchell,ryan.mitchell@tech.com,tech.com,2024-06-18,"Lecturer, higher education",IT,45000,Junior,5079,IT,LAKE PATRICIAHAVEN,HI,83225,1980-02-02,46,1.7,Active
2444,Ryan,Montgomery,Ryan Montgomery,ryan.montgomery@enterprise.com,enterprise.com,2020-09-05,Claims inspector/assessor,MARKETING,65000,Mid,2005,MARKETING,N/A,DE,65281,1996-08-21,29,5.5,Active
2445,Joshua,Cain,Joshua Cain,joshua.cain@analytics.com,analytics.com,2024-01-12,"Journalist, newspaper",IT,74000,Mid,2000,N/A,N/A,AS,30984,1975-02-18,51,2.1,Active
2446,Amy,Lee,Amy Lee,amy.lee@enterprise.com,enterprise.com,2020-10-04,Equality and diversity officer,ANALYTICS,74000,Mid,5055,ANALYTICS,BRIANLAND,UT,53057,1991-07-20,34,5.4,Active
2447,Sophia,Bryant,Sophia Bryant,sophia.bryant@company.com,company.com,2022-08-06,Multimedia programmer,N/A,45000,Junior,5091,N/A,PAYNEMOUTH,NE,24695,1981-11-15,44,3.5,Active
2448,Jessica,Gill,Jessica Gill,jessica.gill@tech.com,tech.com,2021-12-07,Web designer,SALES,95000,Senior,2009,SALES,NEW WILLIAM,LA,84471,1997-11-18,28,4.2,Active
2451,Allison,Marquez,Allison Marquez,allison.marquez@corp.com,corp.com,2023-11-28,Information systems manager,MARKETING,105000,Senior,2033,MARKETING,N/A,MI,78390,1989-07-16,36,2.2,Active
2452,Brian,Rojas,Brian Rojas,brian.rojas@tech.com,tech.com,2022-08-16,Musician,SALES,75000,Mid,2050,SALES,MACKENZIECHESTER,FL,65264,1974-05-10,51,3.5,Active
2454,Rachel,Harper,Rachel Harper,rachel.harper@analytics.com,analytics.com,2024-08-26,IT sales professional,HR,55000,Mid,5090,N/A,N/A,FL,89841,1982-11-11,43,1.5,Active
2455,Donna,Evans,Donna Evans,donna.evans@analytics.com,analytics.com,2020-03-16,English as a foreign language teacher,HR,55000,Mid,9021,HR,TREVORPORT,OK,22383,1988-01-13,38,5.9,Active
2456,Cynthia,Sanders,Cynthia Sanders,cynthia.sanders@tech.com,tech.com,2021-02-09,Community education officer,HR,75000,Mid,9091,HR,DESIREEBOROUGH,AR,60555,2004-01-28,22,5,Active
2458,Michael,Long,Michael Long,michael.long@analytics.com,analytics.com,2020-10-15,Special effects artist,N/A,85000,Senior,2076,N/A,STEWARTMOUTH,OH,69972,1973-05-07,52,5.3,Active
2459,Tiffany,Hartman,Tiffany Hartman,tiffany.hartman@company.com,company.com,2020-02-22,Public librarian,SALES,74000,Mid,2080,SALES,N/A,MO,67129,2004-10-25,21,6,Active
2460,Stephanie,Wright,Stephanie Wright,stephanie.wright@enterprise.com,enterprise.com,2020-11-13,"Engineer, land",HR,95000,Senior,2082,HR,LAKE CHARLESBURY,FL,17079,2002-03-17,23,5.3,Active
2462,Kimberly,Hernandez,Kimberly Hernandez,kimberly.hernandez@company.com,company.com,2023-02-07,Town planner,N/A,95000,Senior,3079,N/A,OLSONSIDE,OK,34854,1990-10-01,35,3,Active
2463,Donald,Fuller,Donald Fuller,donald.fuller@company.com,company.com,2025-01-25,Land,MARKETING,65000,Mid,2017,MARKETING,JUANMOUTH,UT,46111,1985-12-17,40,1.1,Active
2464,Timothy,Fernandez,Timothy Fernandez,timothy.fernandez@tech.com,tech.com,2024-02-06,Engineering geologist,SALES,62100,Mid,5045,SALES,MCCLUREBURGH,PA,04787,2004-10-10,21,2,Active
2466,Kelsey,Kramer,Kelsey Kramer,kelsey.kramer@enterprise.com,enterprise.com,2023-12-06,Curator,ANALYTICS,65000,Mid,2025,ANALYTICS,PORT JAIME,FM,26614,2000-10-09,25,2.2,Active
2467,Michael,Rodriguez,Michael Rodriguez,michael.rodriguez@enterprise.com,enterprise.com,2021-09-01,Analytical chemist,IT,85000,Senior,2087,N/A,N/A,MP,42768,1997-06-19,28,4.5,Active
2468,Michele,Jones,Michele Jones,michele.jones@company.com,company.com,2024-07-17,"Teacher, music",N/A,75000,Mid,3148,N/A,SOUTH STEPHANIE,MS,95522,1966-03-26,59,1.6,Active
2469,John,Newton,John Newton,john.newton@company.com,company.com,2023-08-22,"Accountant, chartered",SALES,75000,Mid,5027,N/A,N/A,AK,03557,2002-07-06,23,2.5,Active
2470,Lauren,Bonilla,Lauren Bonilla,lauren.bonilla@enterprise.com,enterprise.com,2023-03-07,Ophthalmologist,ANALYTICS,75000,Mid,9077,ANALYTICS,WEST JAMESLAND,NE,56566,2001-10-09,24,3,Active
2471,Mark,Jones,Mark Jones,mark.jones@company.com,company.com,2024-03-11,"Education officer, community",SALES,90000,Senior,5056,SALES,EAST DONALDVIEW,IN,47947,1977-07-16,48,1.9,Active
2472,Victor,Morris,Victor Morris,victor.morris@enterprise.com,enterprise.com,2023-03-21,"Therapist, occupational",IT,85000,Senior,3008,IT,TRACEYLAND,VT,81656,1990-01-11,36,2.9,Active
2473,Susan,Jordan,Susan Jordan,susan.jordan@analytics.com,analytics.com,2024-01-27,"Therapist, occupational",ANALYTICS,74000,Mid,9067,ANALYTICS,N/A,WI,46732,1987-07-05,38,2.1,Active
2476,Anthony,Terry,Anthony Terry,anthony.terry@company.com,company.com,2020-04-05,Oceanographer,HR,74000,Mid,2072,HR,SWANSONVIEW,NM,41974,1989-12-31,36,5.9,Active
2477,Tiffany,Levine,Tiffany Levine,tiffany.levine@enterprise.com,enterprise.com,2023-01-05,Archaeologist,ANALYTICS,225000,Senior,5031,ANALYTICS,NEW GARRETTCHESTER,HI,31988,1999-01-06,27,3.1,Active
2478,William,Jones,William Jones,william.jones@tech.com,tech.com,2022-06-29,"Engineer, maintenance (IT)",HR,105000,Senior,5090,HR,N/A,NE,41066,1988-10-18,37,3.6,Active
2479,Brandon,Mills,Brandon Mills,brandon.mills@enterprise.com,enterprise.com,2020-11-06,Commercial art gallery manager,HR,45000,Junior,9064,HR,BECKBERG,FL,56021,1999-10-19,26,5.3,Active
2480,Oscar,Harris,Oscar Harris,oscar.harris@enterprise.com,enterprise.com,2020-10-16,Manufacturing systems engineer,HR,45000,Junior,3021,HR,JILLMOUTH,AK,66395,1983-10-10,42,5.3,Active
2482,Kimberly,Robinson,Kimberly Robinson,kimberly.robinson@enterprise.com,enterprise.com,2024-03-05,"Social research officer, government",HR,62100,Mid,5090,HR,THOMPSONVIEW,UT,16266,1981-05-23,44,2,Active
2484,Barbara,Rivers,Barbara Rivers,barbara.rivers@enterprise.com,enterprise.com,2021-01-24,Geophysicist/field seismologist,SALES,65000,Mid,5042,SALES,CARRBOROUGH,KS,84755,1976-07-26,49,5.1,Active
2485,Gina,Perry,Gina Perry,gina.perry@enterprise.com,enterprise.com,2024-08-20,"Engineer, civil (consulting)",HR,90000,Senior,3069,HR,DAMONBURY,MD,23805,1999-11-04,26,1.5,Active
2487,Jennifer,Santos,Jennifer Santos,jennifer.santos@corp.com,corp.com,2023-04-22,Secondary school teacher,IT,85000,Senior,2033,IT,N/A,RI,93832,1986-08-18,39,2.8,Active
2490,Shane,Walker,Shane Walker,shane.walker@analytics.com,analytics.com,2021-04-01,Curator,IT,45000,Junior,9100,IT,N/A,GU,09669,1997-11-04,28,4.9,Active
2491,Samuel,Nichols,Samuel Nichols,samuel.nichols@analytics.com,analytics.com,2020-11-29,IT sales professional,SALES,105000,Senior,3044,SALES,GUERREROBERG,FL,63327,1990-03-17,35,5.2,Active
2492,Ellen,Carter,Ellen Carter,ellen.carter@enterprise.com,enterprise.com,2024-04-14,Data processing manager,ANALYTICS,74000,Mid,2079,ANALYTICS,EAST LINDASHIRE,CT,02244,1975-11-14,50,1.8,Active
2493,Jennifer,Lambert,Jennifer Lambert,jennifer.lambert@company.com,company.com,2023-11-17,"Teacher, early years/pre",MARKETING,75000,Mid,5086,MARKETING,LAKE JUSTINFORT,VA,99170,1985-05-13,40,2.3,Active
2494,Jessica,Gomez,Jessica Gomez,jessica.gomez@enterprise.com,enterprise.com,2024-07-11,"Scientist, clinical (histocompatibility and immunogenetics)",ANALYTICS,225000,Senior,3019,ANALYTICS,LAKE NATHAN,GA,71068,1983-04-21,42,1.6,Active
2495,Joseph,Perez,Joseph Perez,joseph.perez@enterprise.com,enterprise.com,2021-01-25,Publishing copy,IT,85000,Senior,2099,IT,PORT DEVIN,FL,42984,1994-11-09,31,5.1,Active
2496,Brandon,Hale,Brandon Hale,brandon.hale@analytics.com,analytics.com,2024-06-02,Futures trader,SALES,85000,Senior,5031,SALES,PORT SCOTTVIEW,MN,71429,1988-12-03,37,1.7,Active
2498,Mitchell,Edwards,Mitchell Edwards,mitchell.edwards@enterprise.com,enterprise.com,2024-07-04,Media buyer,SALES,55000,Mid,2091,SALES,WEST JON,IN,26286,1994-07-29,31,1.6,Active
2499,Timothy,Larsen,Timothy Larsen,timothy.larsen@tech.com,tech.com,2023-01-26,"Horticulturist, commercial",IT,90000,Senior,2069,IT,NGUYENHAVEN,WV,32508,1998-10-15,27,3.1,Active
2500,Daniel,Jones,Daniel Jones,daniel.jones@corp.com,corp.com,2019-04-04,Psychiatric nurse,ANALYTICS,225000,Senior,3044,ANALYTICS,EAST NICOLE,LA,52383,2004-09-05,21,6.9,Active
2502,Vickie,Richardson,Vickie Richardson,vickie.richardson@tech.com,tech.com,2020-03-30,Haematologist,ANALYTICS,45000,Junior,3034,ANALYTICS,N/A,DC,12764,1986-01-23,40,5.9,Active
2503,Dillon,Dominguez,Dillon Dominguez,dillon.dominguez@analytics.com,analytics.com,2024-07-21,Actuary,HR,45000,Junior,9088,HR,STEPHANIEFORT,UT,60255,1977-12-29,48,1.6,Active
2504,Alex,Moore,Alex Moore,alex.moore@enterprise.com,enterprise.com,2021-01-04,Broadcast journalist,HR,74000,Mid,9099,HR,NORTH KATHRYNFORT,KY,83640,1989-04-29,36,5.1,Active
2506,Carly,Anderson,Carly Anderson,carly.anderson@company.com,company.com,2023-11-01,"Doctor, hospital",N/A,85000,Senior,9064,N/A,N/A,GA,16507,1971-07-12,54,2.3,Active
2508,Alyssa,Smith,Alyssa Smith,alyssa.smith@corp.com,corp.com,2023-11-08,Retail buyer,N/A,75000,Mid,9096,N/A,JENNIFERBURGH,WI,27926,1971-04-21,54,2.3,Active
2510,Jessica,Estrada,Jessica Estrada,jessica.estrada@tech.com,tech.com,2020-05-04,Public relations account executive,N/A,65000,Mid,2072,N/A,NOBLELAND,LA,01315,1985-12-06,40,5.8,Active
2512,Douglas,Williams,Douglas Williams,douglas.williams@company.com,company.com,2022-05-30,Chartered legal executive (England and Wales),N/A,65000,Mid,9015,N/A,NEW LEETON,IL,27563,1973-10-20,52,3.7,Active
2513,Jeremy,Montgomery,Jeremy Montgomery,jeremy.montgomery@company.com,company.com,2022-06-05,Energy engineer,HR,65000,Mid,5010,HR,HOFORT,MS,09676,1988-08-04,37,3.7,Active
2514,Christine,Quinn,Christine Quinn,christine.quinn@tech.com,tech.com,2022-10-05,"Engineer, electrical",HR,85000,Senior,2058,HR,SOUTH TIMOTHY,AR,42420,2001-12-04,24,3.4,Active
2516,Juan,Reyes,Juan Reyes,juan.reyes@enterprise.com,enterprise.com,2024-07-10,"Editor, commissioning",SALES,62100,Mid,5084,SALES,NORTH JON,NC,27241,1990-07-28,35,1.6,Active
2517,Paul,Clay,Paul Clay,paul.clay@corp.com,corp.com,2023-09-27,Aeronautical engineer,MARKETING,225000,Senior,9070,MARKETING,WOODSBOROUGH,DE,86571,1986-05-07,39,2.4,Active
2518,George,Walker,George Walker,george.walker@corp.com,corp.com,2021-09-22,Occupational therapist,MARKETING,65000,Mid,2026,MARKETING,N/A,NY,79884,2000-01-11,26,4.4,Active
2519,Heather,Fowler,Heather Fowler,heather.fowler@corp.com,corp.com,2024-07-18,"Editor, film/video",N/A,95000,Senior,3047,N/A,YUMOUTH,VI,15574,1996-07-03,29,1.6,Active
2521,Jose,Johnston,Jose Johnston,jose.johnston@tech.com,tech.com,2020-01-09,Paediatric nurse,SALES,55000,Mid,5058,N/A,MELENDEZBERG,FM,44496,1995-06-09,30,6.1,Active
2522,Erica,Jackson,Erica Jackson,erica.jackson@corp.com,corp.com,2023-10-24,Insurance risk surveyor,IT,65000,Mid,5051,IT,MICHAELBURGH,WY,14851,1967-06-15,58,2.3,Active
2523,Amy,Franklin,Amy Franklin,amy.franklin@company.com,company.com,2021-09-18,Careers adviser,SALES,55000,Mid,9022,SALES,BISHOPTON,AZ,17833,1972-01-30,54,4.4,Active
2524,Matthew,Navarro,Matthew Navarro,matthew.navarro@enterprise.com,enterprise.com,2021-01-27,Speech and language therapist,MARKETING,225000,Senior,5010,MARKETING,EAST ALLISONTON,AS,91758,1979-06-11,46,5.1,Active
2525,Sharon,Harris,Sharon Harris,sharon.harris@analytics.com,analytics.com,2022-12-31,Quantity surveyor,ANALYTICS,95000,Senior,9044,ANALYTICS,HURLEYFURT,VI,90119,1982-09-17,43,3.1,Active
2527,Craig,Robbins,Craig Robbins,craig.robbins@analytics.com,analytics.com,2024-06-01,Jewellery designer,HR,105000,Senior,5069,HR,BERGERHAVEN,WI,44750,1986-08-14,39,1.7,Active
2528,Kathryn,Burnett,Kathryn Burnett,kathryn.burnett@corp.com,corp.com,2021-02-15,Agricultural consultant,SALES,90000,Senior,2005,SALES,NEW STEVEN,TX,59584,1987-03-25,38,5,Active
2529,Jamie,Fields,Jamie Fields,jamie.fields@analytics.com,analytics.com,2024-01-26,Medical laboratory scientific officer,IT,95000,Senior,2075,IT,N/A,DE,33793,1970-11-25,55,2.1,Active
2531,Steven,Doyle,Steven Doyle,steven.doyle@tech.com,tech.com,2025-10-29,Environmental health practitioner,ANALYTICS,95000,Senior,5039,ANALYTICS,NORTH XAVIERTON,AL,98716,1992-12-06,33,0.3,Active
2532,Connie,Butler,Connie Butler,connie.butler@company.com,company.com,2024-02-20,"Pharmacist, community",IT,95000,Senior,2095,IT,JOSEMOUTH,PW,36003,1998-01-09,28,2,Active
2534,Rachel,Clark,Rachel Clark,rachel.clark@corp.com,corp.com,2023-03-01,Secretary/administrator,ANALYTICS,55000,Mid,3070,ANALYTICS,SOUTH TINA,MT,52456,1984-04-23,41,3,Active
2535,Mary,Mcdonald,Mary Mcdonald,mary.mcdonald@tech.com,tech.com,2019-11-05,Claims inspector/assessor,IT,225000,Senior,5019,IT,SOUTH JOSEPHMOUTH,MS,27422,1969-03-30,56,6.3,Active
2537,Brad,Fitzpatrick,Brad Fitzpatrick,brad.fitzpatrick@analytics.com,analytics.com,2023-07-25,Medical illustrator,IT,90000,Senior,2087,IT,NEW STEVENFURT,KY,67601,1973-05-28,52,2.6,Active
2539,Misty,Miller,Misty Miller,misty.miller@corp.com,corp.com,2023-05-18,"Teacher, English as a foreign language",IT,74000,Mid,2018,N/A,N/A,OR,62241,1992-02-14,34,2.8,Active
2542,Michelle,Henry,Michelle Henry,michelle.henry@analytics.com,analytics.com,2022-03-14,Acupuncturist,ANALYTICS,95000,Senior,9069,ANALYTICS,NORTH STEPHANIE,WI,91041,1968-11-16,57,3.9,Active
2544,Chase,Edwards,Chase Edwards,chase.edwards@tech.com,tech.com,2021-10-08,"Education officer, community",MARKETING,45000,Junior,9082,MARKETING,N/A,WY,31975,1987-05-12,38,4.4,Active
2545,Michael,Horton,Michael Horton,michael.horton@analytics.com,analytics.com,2025-01-27,Broadcast presenter,IT,75000,Mid,5049,N/A,SEANSTAD,WI,26599,1967-04-07,58,1.1,Active
2548,Patricia,Hansen,Patricia Hansen,patricia.hansen@analytics.com,analytics.com,2024-05-26,Occupational psychologist,SALES,45000,Junior,3009,SALES,CHAVEZTOWN,MT,82194,1992-03-29,33,1.7,Active
2549,Maria,Higgins,Maria Higgins,maria.higgins@tech.com,tech.com,2021-12-19,Theatre director,SALES,62100,Mid,5036,SALES,JENNIFERTON,ID,79981,1992-06-01,33,4.2,Active
2551,Eric,Gonzalez,Eric Gonzalez,eric.gonzalez@enterprise.com,enterprise.com,2020-08-31,Higher education careers adviser,IT,225000,Senior,2004,IT,EAST STEPHANIEBURY,MD,85345,1967-02-23,59,5.5,Active
2554,Teresa,Wilson,Teresa Wilson,teresa.wilson@company.com,company.com,2023-07-07,Town planner,IT,225000,Senior,5082,IT,WEST ANDREWMOUTH,SD,03053,1972-12-25,53,2.6,Active
2557,Allison,Anderson,Allison Anderson,allison.anderson@corp.com,corp.com,2021-02-01,Marketing executive,ANALYTICS,225000,Senior,5025,ANALYTICS,NORTH JENNIFERMOUTH,MI,89763,1979-11-14,46,5,Active
2558,Angela,Montes,Angela Montes,angela.montes@analytics.com,analytics.com,2021-05-09,Hydrographic surveyor,ANALYTICS,95000,Senior,2050,ANALYTICS,AMBERMOUTH,MS,61480,1991-10-22,34,4.8,Active
2559,Nicholas,Clayton,Nicholas Clayton,nicholas.clayton@enterprise.com,enterprise.com,2023-03-22,Food technologist,IT,75000,Mid,5006,IT,SARAHBURY,MP,61217,2001-10-26,24,2.9,Active
2560,Kimberly,Russell,Kimberly Russell,kimberly.russell@corp.com,corp.com,2019-09-29,Quality manager,N/A,225000,Senior,9027,N/A,N/A,MO,29230,1974-01-30,52,6.4,Active
2561,Whitney,Frost,Whitney Frost,whitney.frost@enterprise.com,enterprise.com,2020-06-17,"Surveyor, mining",SALES,74000,Mid,3024,N/A,NANCYSIDE,SD,51474,1985-05-27,40,5.7,Active
2562,Paul,Gonzalez,Paul Gonzalez,paul.gonzalez@enterprise.com,enterprise.com,2024-08-28,"Runner, broadcasting/film/video",HR,95000,Senior,5011,HR,WEST ASHLEY,NE,17110,1978-09-11,47,1.5,Active
2564,Elizabeth,Mullen,Elizabeth Mullen,elizabeth.mullen@corp.com,corp.com,2024-03-02,Air cabin crew,HR,105000,Senior,3066,HR,SMITHVILLE,VT,58724,1972-12-10,53,2,Active
2567,Diane,Patel,Diane Patel,diane.patel@enterprise.com,enterprise.com,2021-04-05,"Investment banker, corporate",ANALYTICS,45000,Junior,9020,ANALYTICS,SOUTH PAUL,SC,21685,1975-01-27,51,4.9,Active
2570,Michael,Gray,Michael Gray,michael.gray@enterprise.com,enterprise.com,2022-07-22,Operations geologist,MARKETING,74000,Mid,2092,MARKETING,DURHAMSIDE,AZ,45821,1974-04-27,51,3.6,Active
2572,Sarah,Barber,Sarah Barber,sarah.barber@enterprise.com,enterprise.com,2021-03-23,Technical sales engineer,IT,105000,Senior,2059,IT,NEW DEANNA,AK,65422,1985-02-03,41,4.9,Active
2574,Timothy,Craig,Timothy Craig,timothy.craig@analytics.com,analytics.com,2022-01-08,"Engineer, technical sales",MARKETING,75000,Mid,2041,MARKETING,LAKE KIMSTAD,HI,32439,1995-10-19,30,4.1,Active
2578,Rachel,Perry,Rachel Perry,rachel.perry@analytics.com,analytics.com,2020-09-25,Theatre stage manager,MARKETING,95000,Senior,9021,MARKETING,CHRISTOPHERFORT,KY,22867,1970-05-17,55,5.4,Active
2579,Pamela,Gould,Pamela Gould,pamela.gould@analytics.com,analytics.com,2019-09-24,Higher education careers adviser,IT,105000,Senior,9077,IT,JONATHANFORT,MO,67098,1982-03-26,43,6.4,Active
2581,Haley,Freeman,Haley Freeman,haley.freeman@analytics.com,analytics.com,2021-01-29,"Designer, furniture",HR,105000,Senior,5084,N/A,AGUILARVIEW,SC,64106,1986-01-25,40,5.1,Active
2583,Teresa,Mcgee,Teresa Mcgee,teresa.mcgee@corp.com,corp.com,2025-05-10,Field seismologist,N/A,65000,Mid,5011,N/A,NEW SHANE,SD,53546,1965-11-22,60,0.8,Active
2585,Laura,Bradshaw,Laura Bradshaw,laura.bradshaw@company.com,company.com,2023-09-15,Animal technologist,N/A,85000,Senior,9037,N/A,CARSONBOROUGH,LA,18143,1970-10-03,55,2.4,Active
2586,Cassandra,Smith,Cassandra Smith,cassandra.smith@tech.com,tech.com,2024-12-12,Control and instrumentation engineer,IT,75000,Mid,2007,IT,LAKE JEFFREY,MS,33451,1989-10-26,36,1.2,Active
2587,Erica,Mcbride,Erica Mcbride,erica.mcbride@company.com,company.com,2024-04-05,Retail banker,HR,55000,Mid,3048,HR,N/A,HI,31979,2003-05-05,22,1.9,Active
2588,Amanda,Fletcher,Amanda Fletcher,amanda.fletcher@corp.com,corp.com,2021-10-08,Armed forces training and education officer,SALES,62100,Mid,5002,SALES,GREGORYLAND,WI,21818,1998-07-17,27,4.4,Active
2590,Rebecca,Maldonado,Rebecca Maldonado,rebecca.maldonado@company.com,company.com,2020-01-22,Heritage manager,N/A,105000,Senior,9019,N/A,SOUTH CHARLOTTELAND,KY,31738,1995-03-07,30,6.1,Active
2591,Phillip,Howe,Phillip Howe,phillip.howe@company.com,company.com,2021-04-21,"Education officer, environmental",IT,45000,Junior,3036,IT,N/A,VA,71022,2000-10-09,25,4.8,Active
2596,Daniel,Miller,Daniel Miller,daniel.miller@analytics.com,analytics.com,2024-08-18,Careers adviser,ANALYTICS,74000,Mid,5072,ANALYTICS,WEST JOSEBERG,KS,97911,1982-07-02,43,1.5,Active
2597,Sydney,Williams,Sydney Williams,sydney.williams@enterprise.com,enterprise.com,2024-01-27,Race relations officer,ANALYTICS,90000,Senior,2085,ANALYTICS,BRANDONVILLE,WY,99458,1965-03-26,60,2.1,Active
2598,Jeremy,Hammond,Jeremy Hammond,jeremy.hammond@enterprise.com,enterprise.com,2021-12-29,Retail manager,MARKETING,74000,Mid,9098,MARKETING,HARRISSIDE,CO,22187,1999-10-20,26,4.1,Active
2599,Sheila,Martin,Sheila Martin,sheila.martin@company.com,company.com,2021-05-19,"Conservation officer, nature",N/A,45000,Junior,3105,N/A,DANIELMOUTH,DE,66402,1965-05-06,60,4.8,Active
2600,Matthew,Buckley,Matthew Buckley,matthew.buckley@company.com,company.com,2020-03-12,Investment analyst,ANALYTICS,95000,Senior,9008,ANALYTICS,BERGMOUTH,MD,91476,1988-03-30,37,5.9,Active
2602,Robert,Martinez,Robert Martinez,robert.martinez@company.com,company.com,2025-02-10,Haematologist,MARKETING,62100,Mid,2041,N/A,JEFFERYFORT,GA,64103,1986-09-26,39,1,Active
2603,Tracy,Carter,Tracy Carter,tracy.carter@analytics.com,analytics.com,2022-01-27,"Lighting technician, broadcasting/film/video",SALES,90000,Senior,3103,SALES,NEW JUSTINTON,MD,35275,1989-01-09,37,4.1,Active
2604,Joshua,Hoover,Joshua Hoover,joshua.hoover@enterprise.com,enterprise.com,2025-05-04,"Copywriter, advertising",IT,75000,Mid,9033,IT,DEVINFORT,WI,69190,1998-07-24,27,0.8,Active
2605,Daniel,Campbell,Daniel Campbell,daniel.campbell@corp.com,corp.com,2022-02-28,Armed forces technical officer,MARKETING,105000,Senior,5088,MARKETING,N/A,WI,85821,2004-06-08,21,4,Active
2606,Gregory,Harrell,Gregory Harrell,gregory.harrell@analytics.com,analytics.com,2024-02-23,"Conservation officer, nature",SALES,55000,Mid,5032,N/A,SOUTH MARYMOUTH,NM,79712,1987-12-17,38,2,Active
2607,Larry,Villanueva,Larry Villanueva,larry.villanueva@company.com,company.com,2023-07-23,"Pharmacist, community",ANALYTICS,95000,Senior,2064,N/A,KRISTISHIRE,AZ,79248,1972-05-27,53,2.6,Active
2609,Julie,Clay,Julie Clay,julie.clay@enterprise.com,enterprise.com,2020-08-16,Financial trader,HR,105000,Senior,3099,HR,N/A,FL,40004,1973-05-27,52,5.5,Active
2610,Margaret,Mitchell,Margaret Mitchell,margaret.mitchell@tech.com,tech.com,2021-03-13,Contractor,ANALYTICS,95000,Senior,2095,ANALYTICS,ROWEFORT,VT,33065,2004-08-08,21,4.9,Active
2612,Jenna,Mccarty,Jenna Mccarty,jenna.mccarty@analytics.com,analytics.com,2024-03-16,Fashion designer,HR,105000,Senior,3076,HR,ANGELATOWN,CT,32087,1986-07-09,39,1.9,Active
2614,Wayne,Sullivan,Wayne Sullivan,wayne.sullivan@company.com,company.com,2020-12-12,"Engineer, building services",MARKETING,95000,Senior,9029,MARKETING,WEST ASHLEY,KS,16891,1985-02-03,41,5.2,Active
2615,Sharon,Hernandez,Sharon Hernandez,sharon.hernandez@analytics.com,analytics.com,2021-06-06,Purchasing manager,MARKETING,90000,Senior,5012,N/A,MAXFURT,PR,28614,1966-07-30,59,4.7,Active
2616,Kari,Spears,Kari Spears,kari.spears@enterprise.com,enterprise.com,2021-06-07,Medical technical officer,IT,62100,Mid,3127,IT,VINCENTMOUTH,HI,53753,1973-10-18,52,4.7,Active
2617,Jessica,Vega,Jessica Vega,jessica.vega@company.com,company.com,2021-12-01,"Engineer, drilling",HR,95000,Senior,3102,N/A,GABRIELLEBURGH,CA,89912,1981-09-10,44,4.2,Active
2622,Alan,Berry,Alan Berry,alan.berry@corp.com,corp.com,2021-07-07,Planning and development surveyor,HR,74000,Mid,9027,N/A,N/A,WV,57460,1994-04-06,31,4.6,Active
2625,Michael,Young,Michael Young,michael.young@tech.com,tech.com,2020-12-17,Human resources officer,IT,75000,Mid,2028,IT,N/A,CA,13065,1979-04-22,46,5.2,Active
2628,Deborah,Ray,Deborah Ray,deborah.ray@tech.com,tech.com,2020-12-31,Emergency planning/management officer,ANALYTICS,225000,Senior,5031,ANALYTICS,ERICMOUTH,SD,14758,2004-01-17,22,5.1,Active
2629,Steven,Bell,Steven Bell,steven.bell@tech.com,tech.com,2023-08-12,"Development worker, community",SALES,90000,Senior,9094,N/A,LAKE MICHAELHAVEN,MH,78050,2002-03-31,23,2.5,Active
2632,Timothy,Joyce,Timothy Joyce,timothy.joyce@tech.com,tech.com,2024-09-09,Historic buildings inspector/conservation officer,N/A,75000,Mid,2084,N/A,ANDREWBURGH,HI,88840,1981-05-25,44,1.4,Active
2633,Scott,Lucas,Scott Lucas,scott.lucas@analytics.com,analytics.com,2023-05-02,Secondary school teacher,IT,55000,Mid,5007,IT,LAKE TIMOTHYCHESTER,ME,35602,1986-08-30,39,2.8,Active
2635,April,Fisher,April Fisher,april.fisher@corp.com,corp.com,2023-12-24,Public librarian,SALES,225000,Senior,3127,SALES,N/A,MP,54524,2004-11-17,21,2.2,Active
2636,Catherine,Torres,Catherine Torres,catherine.torres@company.com,company.com,2022-11-23,"Scientist, clinical (histocompatibility and immunogenetics)",SALES,55000,Mid,3127,SALES,STEPHANIESTAD,TN,55166,1998-09-17,27,3.2,Active
2637,Matthew,Bird,Matthew Bird,matthew.bird@enterprise.com,enterprise.com,2020-04-23,"Radiographer, diagnostic",HR,75000,Mid,9058,HR,PORT ELIZABETHBOROUGH,MN,79232,1976-10-19,49,5.8,Active
2638,Christopher,Cline,Christopher Cline,christopher.cline@enterprise.com,enterprise.com,2022-10-26,"Psychologist, counselling",MARKETING,55000,Mid,5080,MARKETING,LAKE CASSANDRA,AS,20636,1967-09-11,58,3.3,Active
2640,Albert,Robinson,Albert Robinson,albert.robinson@tech.com,tech.com,2022-07-13,Data scientist,ANALYTICS,62100,Mid,9034,ANALYTICS,NORTH TAMMY,VT,12229,1984-10-06,41,3.6,Active
2644,Samuel,Howard,Samuel Howard,samuel.howard@tech.com,tech.com,2024-09-08,Site engineer,N/A,65000,Mid,5030,N/A,N/A,AK,36205,1971-05-30,54,1.4,Active
2646,Morgan,Tran,Morgan Tran,morgan.tran@corp.com,corp.com,2024-07-29,Research scientist (maths),N/A,225000,Senior,3000,N/A,DEVINTOWN,IN,50432,1998-08-23,27,1.6,Active
2650,Frances,Cervantes,Frances Cervantes,frances.cervantes@corp.com,corp.com,2021-10-05,Arts administrator,MARKETING,45000,Junior,3092,MARKETING,N/A,AK,49129,1996-11-05,29,4.4,Active
